#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	BD8	BD4	BD2	BD1	BDN	SS8	SS4	SS2	SS1	SSN	FSS8	FSS4	FSS2	FSS1	FSSN	MH8	MH4	MH2	MH1	MHN	FMH8	FMH4	FMH2	FMH1	FMHN	PMH8Exact	PMH8-50000000	PMH8-500000	PMH4Exact	PMH4-50000000	PMH4-500000	PMH2Exact	PMH2-50000000	PMH2-500000	PMH1Exact	PMH1-50000000	PMH1-500000	PMHNExact	PMHN-50000000	PMHN-500000	BMH8Exact	BMH8-50000000	BMH8-500000	BMH4Exact	BMH4-50000000	BMH4-500000	BMH2Exact	BMH2-50000000	BMH2-500000	BMH1Exact	BMH1-50000000	BMH1-500000	BMHNExact	BMHN-50000000	BMHN-500000
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	21	16384	96.0211	0.2939398	0.2904599	0.3005371	0.298672	0.29742432	0.29742432	0.29742432	0.3001709	0.34179688	0.3045044	0.30456543	0.3047589	0.30421856	0.3035316	0.2998047	0.2998047	0.29981825	0.2993549	0.30598152	0.3045044	0.3045044	0.30449378	0.31188726	0.30221355	0.2998047	0.2998047	0.299794	0.30894607	0.3063802	0.28955078	0.28222656	0.097595215	0.28955078	0.28222656	0.097595215	0.28953993	0.2822156	0.09764248	0.29742646	0.28946078	0.10802696	0.28502604	0.27890626	0.10143229	0.29870605	0.31158447	0.4473877	0.29870605	0.31158447	0.4473877	0.29869536	0.31157398	0.44737926	0.3079657	0.31838235	0.45373774	0.28984374	0.31679687	0.4533854
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	71	16384	96.0211	0.00010482233	8.1244776e-05	-1.0	0.0261897	0.09552002	0.09552002	0.09552002	0.099243164	0.15142822	0.0178833	0.0178833	0.018015878	0.017439796	0.011606772	0.018798828	0.018798828	0.018750334	0.02004097	0.008060135	0.0178833	0.0178833	0.017868314	0.028982842	0.016666668	0.018798828	0.018798828	0.018905928	0.031862747	0.016927084	0.018127441	0.058898926	0.087402344	0.018127441	0.058898926	0.087402344	0.018112458	0.058884565	0.08738842	0.028982842	0.07077206	0.09920343	0.021875	0.060546875	0.088151045	0.018127441	0.06561279	0.40045166	0.018127441	0.06561279	0.40045166	0.018112458	0.06559853	0.4004425	0.030392157	0.07530637	0.40857843	0.017838541	0.06302083	0.39752606
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	31	32768	96.0211	0.22145122	0.21938203	0.2243042	0.220877	0.22213745	0.22213745	0.22213745	0.22528076	0.2703247	0.22207642	0.22207642	0.22214973	0.22191821	0.22331546	0.22723389	0.22723389	0.22724715	0.22684053	0.22105794	0.22207642	0.22207642	0.22206454	0.23066789	0.2266927	0.22723389	0.22723389	0.22725262	0.23538603	0.22675781	0.22070312	0.22503662	0.092681885	0.22070312	0.22503662	0.092681885	0.22069123	0.22502479	0.09266804	0.22824755	0.234712	0.10382966	0.22018228	0.2172526	0.09446614	0.22235107	0.24420166	0.43325806	0.22235107	0.24420166	0.43325806	0.22240025	0.24419013	0.43327993	0.23097427	0.25266543	0.44028798	0.22089843	0.24446614	0.43196616
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	21	32768	96.0211	0.2939398	0.2904599	0.30181885	0.304799	0.29840088	0.29840088	0.2984314	0.30126953	0.342865	0.30361938	0.3036499	0.30374864	0.30266896	0.3013172	0.30056763	0.30056763	0.3006714	0.30121806	0.30292347	0.30361938	0.30361938	0.30360875	0.3113664	0.3061849	0.30056763	0.30056763	0.30058748	0.30943626	0.30130208	0.28607178	0.28222656	0.09732056	0.28607178	0.28222656	0.09732056	0.28606087	0.2822156	0.0973373	0.29479167	0.29025736	0.10839461	0.28372395	0.28170574	0.09954427	0.29812622	0.30966187	0.44821167	0.29812622	0.30966187	0.44821167	0.29811552	0.30965135	0.44823375	0.30612746	0.3173713	0.45407474	0.2953125	0.31048176	0.45032552
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	71	32768	96.0211	0.00010482233	8.1244776e-05	-1.0	0.0230238	0.09631348	0.09631348	0.09631348	0.09988403	0.15264893	0.0178833	0.017944336	0.018103426	0.017507683	0.017567364	0.018096924	0.018096924	0.018106563	0.017369673	0.015818138	0.0178833	0.0178833	0.017868314	0.028063726	0.014713542	0.018096924	0.018096924	0.018112458	0.029718136	0.016471354	0.017486572	0.05911255	0.08786011	0.017486572	0.05911255	0.08786011	0.017532617	0.05909819	0.08784619	0.029044118	0.070710786	0.09877451	0.016992187	0.05690104	0.08795573	0.017578125	0.06491089	0.40359497	0.017578125	0.06491089	0.40359497	0.017563134	0.06489662	0.40358588	0.029595587	0.07518382	0.41041666	0.016666668	0.063802086	0.40364584
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	31	65536	96.0211	0.22145122	0.21938203	0.22407532	0.221035	0.22566223	0.22566223	0.22567749	0.22906494	0.27337646	0.2239685	0.22398376	0.22402354	0.224479	0.22316632	0.22535706	0.22535706	0.225322	0.22515385	0.22256264	0.2239685	0.2239685	0.2240177	0.23362438	0.22473958	0.22535706	0.22535706	0.22537576	0.23498775	0.22675781	0.21842957	0.22390747	0.0967865	0.21842957	0.22390747	0.0967865	0.2184329	0.22389562	0.096772715	0.22683823	0.23356311	0.1075674	0.21507162	0.22164713	0.09690755	0.22215271	0.24319458	0.4347992	0.22215271	0.24319458	0.4347992	0.22214083	0.24319829	0.43480584	0.23121937	0.2523131	0.44134498	0.22373047	0.24498698	0.43190104
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	21	65536	96.0211	0.2939398	0.2904599	0.3009796	0.302632	0.30111694	0.30111694	0.3011322	0.3039093	0.3458557	0.3001709	0.3002472	0.3003279	0.30047604	0.2972655	0.29968262	0.29968262	0.29964626	0.2994699	0.3027196	0.3001709	0.3001709	0.3001755	0.30773592	0.3008138	0.29968262	0.29968262	0.29967192	0.30773592	0.29967448	0.2870636	0.283844	0.10144043	0.2870636	0.283844	0.10144043	0.28705272	0.28383306	0.10144198	0.29535845	0.29220283	0.11185662	0.28365886	0.28170574	0.0992513	0.29515076	0.3078003	0.44447327	0.29515076	0.3078003	0.44447327	0.29514	0.30782026	0.44448006	0.30326286	0.3151348	0.45071998	0.29694012	0.3095052	0.4444336
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	71	65536	96.0211	0.00010482233	8.1244776e-05	-1.0	0.0211924	0.097351074	0.097351074	0.09736633	0.10076904	0.15390015	0.018585205	0.018630981	0.018833749	0.018861158	0.014658415	0.01751709	0.01751709	0.01749278	0.017768497	0.018457385	0.018585205	0.018585205	0.01857023	0.03046875	0.019042969	0.01751709	0.01751709	0.017517358	0.028630516	0.017480468	0.017150879	0.059265137	0.08981323	0.017150879	0.059265137	0.08981323	0.017151142	0.059266042	0.0898146	0.028553922	0.070909925	0.10058211	0.016959636	0.059440102	0.084928386	0.018325806	0.06510925	0.40420532	0.018325806	0.06510925	0.40420532	0.018326085	0.065094985	0.40419623	0.030147059	0.07567402	0.41182598	0.01936849	0.064648435	0.40413412
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	31	131072	96.0211	0.22145122	0.21938203	0.223732	0.22532	0.22535706	0.22535706	0.22536469	0.22849274	0.27274323	0.22319794	0.22328949	0.22336406	0.22312066	0.2197492	0.22518921	0.22518921	0.22520496	0.22504646	0.22440875	0.22319794	0.22319794	0.22318609	0.23291974	0.22392578	0.22518921	0.22518921	0.22520028	0.23409927	0.22519532	0.2164917	0.22466278	0.10279846	0.2164917	0.22466278	0.10279846	0.21647975	0.22466621	0.102792405	0.22555913	0.23425245	0.11331189	0.21645507	0.2229655	0.102376305	0.2212143	0.24208069	0.4343338	0.2212143	0.24208069	0.4343338	0.22120242	0.24207675	0.4343328	0.2306296	0.2509574	0.4405331	0.22042643	0.24360351	0.43400064
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	21	131072	96.0211	0.2939398	0.2904599	0.30072784	0.30021	0.29964447	0.29964447	0.2996521	0.30241394	0.34371185	0.29800415	0.2981186	0.2981662	0.29782024	0.2968614	0.29922485	0.29922485	0.29920864	0.2990413	0.298739	0.29800415	0.29800415	0.29800108	0.30598193	0.2980143	0.29922485	0.29922485	0.29922178	0.30782783	0.2986328	0.28824615	0.2856903	0.10801697	0.28824615	0.2856903	0.10801697	0.2882582	0.28571755	0.108018614	0.2963848	0.29433212	0.118696384	0.28543293	0.28361002	0.10615234	0.29464722	0.30672455	0.44628906	0.29464722	0.30672455	0.44628906	0.2946441	0.30672923	0.4462959	0.30272672	0.31502756	0.4532935	0.29462892	0.30802408	0.44589844
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/003/018/295/GCF_003018295.1_ASM301829v1_genomic.fna.gz	71	131072	96.0211	0.00010482233	8.1244776e-05	-1.0	0.0209684	0.09931183	0.09931183	0.09932709	0.10260773	0.15548706	0.017807007	0.017906189	0.017999105	0.017481772	0.018039493	0.017578125	0.017578125	0.017581012	0.017760277	0.017358873	0.017807007	0.017807007	0.017814908	0.028982842	0.017529298	0.017578125	0.017578125	0.017570764	0.028247548	0.018977864	0.017196655	0.05996704	0.0982666	0.017196655	0.05996704	0.0982666	0.017196918	0.059960328	0.09826047	0.028599877	0.07089461	0.10890012	0.016927084	0.058170572	0.0949707	0.018005371	0.065086365	0.40527344	0.018005371	0.065086365	0.40527344	0.017998016	0.065087356	0.40527198	0.029580269	0.07645527	0.4130438	0.019059245	0.06551107	0.4055664
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	31	512	96.6424	0.260983	0.2590921	0.25195312	0.261473	0.25585938	0.25585938	0.25585938	0.26171875	0.29101562	0.26953125	0.26953125	0.2714529	0.26924857	0.2789053	0.296875	0.296875	0.29684538	0.29511684	0.28065762	0.26953125	0.26953125	0.2695201	0.28235295	0.28333333	0.296875	0.296875	0.29686427	0.3019608	0.3	0.29882812	0.25976562	0.1015625	0.29882812	0.25976562	0.1015625	0.29881743	0.25975433	0.10154879	0.3137255	0.26666668	0.105882354	0.27916667	0.2875	0.108333334	0.234375	0.30078125	0.40429688	0.234375	0.30078125	0.40429688	0.23436332	0.30077058	0.4042878	0.24509804	0.30588236	0.40588236	0.275	0.26666668	0.41666666
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	21	512	96.6424	0.32991886	0.32690915	0.32617188	0.310145	0.33398438	0.33398438	0.33398438	0.33398438	0.3828125	0.3203125	0.3203125	0.32027593	0.32069746	0.32991108	0.35546875	0.35546875	0.3554367	0.35308874	0.34624353	0.3203125	0.3203125	0.32030213	0.31960785	0.30833334	0.35546875	0.35546875	0.35545892	0.36862746	0.37916666	0.37109375	0.296875	0.11328125	0.37109375	0.296875	0.11328125	0.37108415	0.29686427	0.11326772	0.3745098	0.30980393	0.13529412	0.36666667	0.27916667	0.12083333	0.375	0.32421875	0.46875	0.375	0.32421875	0.46875	0.37499046	0.32420844	0.4687419	0.38235295	0.327451	0.47843137	0.3375	0.31666666	0.43333334
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	71	512	96.6424	0.000114738825	8.953603e-05	-1.0	0.0	0.109375	0.109375	0.109375	0.11328125	0.16796875	0.03515625	0.03515625	0.03512045	0.041562464	0.07526908	0.017578125	0.017578125	0.01949833	0.018865647	0.01820103	0.03515625	0.03515625	0.035141528	0.039215688	0.025	0.017578125	0.017578125	0.017563134	0.023529412	0.016666668	0.02734375	0.0625	0.115234375	0.02734375	0.0625	0.115234375	0.027328908	0.062485695	0.115220875	0.03529412	0.07254902	0.12941177	0.025	0.025	0.1125	0.009765625	0.0546875	0.40625	0.009765625	0.0546875	0.40625	0.009750515	0.054673076	0.40624094	0.01764706	0.068627454	0.4117647	0.029166667	0.033333335	0.42083332
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	31	1024	96.6424	0.260983	0.2590921	0.24609375	0.250913	0.2607422	0.2607422	0.2607422	0.26660156	0.3076172	0.25878906	0.25878906	0.2597314	0.2617347	0.2537163	0.26367188	0.26367188	0.2636389	0.2639944	0.27278414	0.25878906	0.25878906	0.25877774	0.2637255	0.25625	0.26367188	0.26367188	0.26366064	0.27156863	0.24375	0.28808594	0.25390625	0.09765625	0.28808594	0.25390625	0.09765625	0.28807506	0.25487143	0.09764248	0.30294117	0.26764706	0.10490196	0.28125	0.275	0.114583336	0.24121094	0.28222656	0.4267578	0.24121094	0.28222656	0.4267578	0.24119936	0.2822156	0.42674905	0.24411765	0.29313725	0.43235293	0.22291666	0.28333333	0.41041666
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	21	1024	96.6424	0.32991886	0.32690915	0.3466797	0.336301	0.3486328	0.3486328	0.3486328	0.3486328	0.39453125	0.3076172	0.3076172	0.30757788	0.30730256	0.3244387	0.33691406	0.33691406	0.3368793	0.33678618	0.32825926	0.3076172	0.3076172	0.3076066	0.3156863	0.2875	0.33691406	0.33691406	0.33690393	0.34411764	0.32708332	0.3388672	0.31640625	0.103515625	0.3388672	0.31640625	0.103515625	0.33885708	0.31639582	0.103501946	0.3480392	0.3254902	0.120588236	0.31666666	0.3375	0.10208333	0.3671875	0.33691406	0.44921875	0.3671875	0.33691406	0.44921875	0.36717784	0.33690393	0.44921035	0.37254903	0.34411764	0.45490196	0.33541667	0.3375	0.44791666
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	71	1024	96.6424	0.000114738825	8.953603e-05	-1.0	0.0189211	0.125	0.125	0.125	0.12695312	0.17285156	0.024414062	0.024414062	0.024375502	0.027177265	0.0332218	0.022460938	0.022460938	0.023401974	0.026982484	0.031771284	0.024414062	0.024414062	0.024399176	0.037254903	0.035416666	0.022460938	0.022460938	0.022446021	0.032352943	0.01875	0.0234375	0.05859375	0.09765625	0.0234375	0.05859375	0.09765625	0.023422599	0.058579385	0.09764248	0.03529412	0.068627454	0.10980392	0.035416666	0.027083334	0.104166664	0.016601562	0.060546875	0.40429688	0.016601562	0.060546875	0.40429688	0.016586557	0.06053254	0.4042878	0.029411765	0.06666667	0.40784314	0.0125	0.060416665	0.41875
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	31	2048	96.6424	0.260983	0.2590921	0.24560547	0.253498	0.2680664	0.2680664	0.2680664	0.27148438	0.31933594	0.2607422	0.2607422	0.26168147	0.2589642	0.2619509	0.2705078	0.2705078	0.27047276	0.27029818	0.25725728	0.2607422	0.2607422	0.2607309	0.2637255	0.25833333	0.2705078	0.2705078	0.27049667	0.27745098	0.25416666	0.25976562	0.2578125	0.09472656	0.25976562	0.2578125	0.09472656	0.25975433	0.25828946	0.09471275	0.27107844	0.26617646	0.104411766	0.26458332	0.25520834	0.09583333	0.26123047	0.28125	0.43847656	0.26123047	0.28125	0.43847656	0.2612192	0.28123903	0.43846798	0.26666668	0.2877451	0.44509804	0.25104168	0.26875	0.43645832
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	21	2048	96.6424	0.32991886	0.32690915	0.35498047	0.334584	0.34423828	0.34423828	0.34423828	0.34765625	0.3930664	0.3100586	0.3100586	0.31001538	0.31119418	0.33115324	0.32666016	0.32666016	0.32662237	0.32575265	0.31478077	0.3100586	0.3100586	0.31004807	0.31715685	0.31979167	0.32666016	0.32666016	0.32664987	0.33872548	0.31145832	0.33496094	0.32666016	0.09765625	0.33496094	0.32666016	0.09765625	0.33495077	0.32664987	0.09764248	0.34411764	0.33872548	0.1122549	0.32291666	0.32291666	0.0875	0.359375	0.33740234	0.44921875	0.359375	0.33740234	0.44921875	0.35936522	0.33739224	0.44921035	0.36862746	0.34558824	0.45588234	0.35	0.35	0.43229166
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	71	2048	96.6424	0.000114738825	8.953603e-05	-1.0	0.0145786	0.12402344	0.12402344	0.12402344	0.12646484	0.17578125	0.022460938	0.022460938	0.022908008	0.022586731	0.034646463	0.016601562	0.016601562	0.016562965	0.019354139	0.046085767	0.022460938	0.022460938	0.022446021	0.031862747	0.025	0.016601562	0.016601562	0.016586557	0.028431373	0.015625	0.021484375	0.068359375	0.09375	0.021484375	0.068359375	0.09375	0.021469444	0.06834516	0.09373617	0.036764707	0.07696079	0.10735294	0.021875	0.06458333	0.08645833	0.018066406	0.061523438	0.39501953	0.018066406	0.061523438	0.39501953	0.018051423	0.061509117	0.3950103	0.029411765	0.07696079	0.40098038	0.00625	0.063541666	0.3875
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	31	4096	96.6424	0.260983	0.2590921	0.2529297	0.280453	0.2631836	0.2631836	0.2631836	0.26586914	0.30859375	0.26660156	0.26660156	0.26704985	0.26487002	0.25919262	0.26611328	0.26611328	0.26607528	0.2675989	0.26229942	0.26660156	0.26660156	0.26659036	0.27622548	0.271875	0.26611328	0.26611328	0.26610208	0.2752451	0.27395833	0.25341797	0.25561523	0.10107422	0.25341797	0.25561523	0.10107422	0.25340658	0.25560388	0.1010605	0.2627451	0.2632353	0.10980392	0.26666668	0.24270834	0.098958336	0.25463867	0.28173828	0.43481445	0.25463867	0.28173828	0.43481445	0.2546273	0.2817273	0.43480584	0.2647059	0.2882353	0.44411764	0.23541667	0.27708334	0.44114584
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	21	4096	96.6424	0.32991886	0.32690915	0.35083008	0.345288	0.33618164	0.33618164	0.33642578	0.33911133	0.3815918	0.32788086	0.32788086	0.32783666	0.3267968	0.33817247	0.34423828	0.34423828	0.34419823	0.34151977	0.35062423	0.32788086	0.32788086	0.3278706	0.3375	0.33020833	0.34423828	0.34423828	0.34422827	0.35465688	0.3484375	0.3322754	0.3251953	0.1003418	0.3322754	0.3251953	0.1003418	0.3322652	0.325185	0.100328065	0.34019607	0.33137256	0.113970585	0.31770834	0.31979167	0.09166667	0.35473633	0.33520508	0.44799805	0.35473633	0.33520508	0.44799805	0.3547265	0.33519495	0.4479896	0.3617647	0.34166667	0.45612746	0.34791666	0.33489582	0.42916667
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	71	4096	96.6424	0.000114738825	8.953603e-05	-1.0	0.0305536	0.119384766	0.119384766	0.119384766	0.12231445	0.17456055	0.020996094	0.020996094	0.021927945	0.022174176	0.027636604	0.019042969	0.019042969	0.019001085	0.019728452	0.026069863	0.020996094	0.020996094	0.020981155	0.03406863	0.025	0.019042969	0.019042969	0.019028	0.033088237	0.0171875	0.020263672	0.06713867	0.09326172	0.020263672	0.06713867	0.09326172	0.020248722	0.067124434	0.09324788	0.03382353	0.07892157	0.10465686	0.021354167	0.065625	0.086979166	0.021240234	0.060058594	0.3972168	0.021240234	0.060058594	0.3972168	0.0212253	0.06004425	0.3972076	0.03259804	0.07377451	0.40318626	0.0203125	0.06666667	0.39427084
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	31	8192	96.6424	0.260983	0.2590921	0.26086426	0.26139	0.26672363	0.26672363	0.2668457	0.2697754	0.31054688	0.2647705	0.2647705	0.26521584	0.26423997	0.2690909	0.26586914	0.26586914	0.26582733	0.26514384	0.27032596	0.2647705	0.2647705	0.2647593	0.27463236	0.27760416	0.26586914	0.26586914	0.26585793	0.2742647	0.26302084	0.2557373	0.25720215	0.09851074	0.2557373	0.25720215	0.09851074	0.25572595	0.25719082	0.09849699	0.26544118	0.26507354	0.109681375	0.26302084	0.25572917	0.09921875	0.25476074	0.28149414	0.4407959	0.25476074	0.28149414	0.4407959	0.25474936	0.28148317	0.44078737	0.264951	0.2889706	0.4480392	0.2421875	0.27005208	0.44479167
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	21	8192	96.6424	0.32991886	0.32690915	0.3400879	0.345191	0.33947754	0.33947754	0.3395996	0.34191895	0.38330078	0.32983398	0.32983398	0.329909	0.3291287	0.3357631	0.34106445	0.34106445	0.34114432	0.3408661	0.34649983	0.32983398	0.32983398	0.32982376	0.33982843	0.3390625	0.34106445	0.34106445	0.3410544	0.34987745	0.34166667	0.32434082	0.32312012	0.10437012	0.32434082	0.32312012	0.10437012	0.3243305	0.32310978	0.10435645	0.33333334	0.32965687	0.11666667	0.3138021	0.31927082	0.096354164	0.34179688	0.33874512	0.44909668	0.34179688	0.33874512	0.44909668	0.34178683	0.338735	0.44908828	0.3497549	0.34681374	0.45759803	0.3440104	0.33359376	0.43255207
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	71	8192	96.6424	0.000114738825	8.953603e-05	-1.0	0.0238754	0.12182617	0.12182617	0.12182617	0.12463379	0.17565918	0.022460938	0.022460938	0.022901243	0.024630867	0.024636205	0.021240234	0.021240234	0.021194452	0.020310748	0.020371499	0.022460938	0.022460938	0.022446021	0.033578433	0.03125	0.021240234	0.021240234	0.0212253	0.03259804	0.02109375	0.020507812	0.06652832	0.09106445	0.020507812	0.06652832	0.09106445	0.020492867	0.066636145	0.09105058	0.032352943	0.08112745	0.10379902	0.017708333	0.05703125	0.096614584	0.01977539	0.0625	0.4038086	0.01977539	0.0625	0.4038086	0.019760434	0.062485695	0.4037995	0.031127451	0.07193627	0.41127452	0.016927084	0.0703125	0.40833333
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	31	16384	96.6424	0.260983	0.2590921	0.26330566	0.2643	0.265625	0.265625	0.26568604	0.26867676	0.30895996	0.2649536	0.2649536	0.26527414	0.26310554	0.26506805	0.26000977	0.26000977	0.259966	0.25970247	0.2673031	0.2649536	0.2649536	0.26500344	0.27291667	0.27161458	0.26000977	0.26000977	0.25999847	0.26764706	0.26901042	0.25250244	0.25726318	0.10101318	0.25250244	0.25726318	0.10101318	0.25249103	0.25725186	0.10099947	0.26066175	0.26525736	0.11170343	0.2561198	0.25377604	0.1	0.25720215	0.27459717	0.43737793	0.25720215	0.27459717	0.43737793	0.25725186	0.2745861	0.43736935	0.2658701	0.28308824	0.4449755	0.24947916	0.27291667	0.43841144
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	21	16384	96.6424	0.32991886	0.32690915	0.33374023	0.338594	0.33996582	0.33996582	0.34002686	0.34191895	0.38061523	0.3326416	0.3326416	0.33271393	0.3327821	0.3302944	0.3312378	0.3312378	0.3312524	0.33222827	0.3403101	0.3326416	0.3326416	0.3326314	0.3413603	0.33098957	0.3312378	0.3312378	0.3312276	0.33976716	0.3328125	0.3265381	0.32214355	0.105529785	0.3265381	0.32214355	0.105529785	0.3265278	0.3221332	0.105516136	0.3345588	0.33063725	0.11672794	0.32109374	0.3190104	0.1015625	0.33795166	0.33758545	0.45031738	0.33795166	0.33758545	0.45031738	0.33794156	0.33757535	0.450309	0.34528187	0.34515932	0.4563113	0.33190104	0.33554688	0.44296876
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/458/275/GCF_000458275.1_Esch_coli_HVH_153_3-9344314_V1_genomic.fna.gz	71	16384	96.6424	0.000114738825	8.953603e-05	-1.0	0.0166322	0.12420654	0.12420654	0.12420654	0.12695312	0.17602539	0.02178955	0.021850586	0.02222659	0.022690007	0.01862681	0.021484375	0.021484375	0.02149826	0.020935198	0.019601574	0.02178955	0.02178955	0.02183566	0.03259804	0.02109375	0.021484375	0.021484375	0.021469444	0.03314951	0.018098958	0.020507812	0.06616211	0.089416504	0.020507812	0.06616211	0.089416504	0.020492867	0.0662089	0.08940261	0.031862747	0.078125	0.10110294	0.016145833	0.06367187	0.09049479	0.021118164	0.06793213	0.4043579	0.021118164	0.06793213	0.4043579	0.021164263	0.067917906	0.40434882	0.03284314	0.079166666	0.41280636	0.023307292	0.075911455	0.4048177
