#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	BD8	BD4	BD2	BD1	BDN	SS8	SS4	SS2	SS1	SSN	FSS8	FSS4	FSS2	FSS1	FSSN	MH8	MH4	MH2	MH1	MHN	FMH8	FMH4	FMH2	FMH1	FMHN	PMH8Exact	PMH8-50000000	PMH8-500000	PMH4Exact	PMH4-50000000	PMH4-500000	PMH2Exact	PMH2-50000000	PMH2-500000	PMH1Exact	PMH1-50000000	PMH1-500000	PMHNExact	PMHN-50000000	PMHN-500000	BMH8Exact	BMH8-50000000	BMH8-500000	BMH4Exact	BMH4-50000000	BMH4-500000	BMH2Exact	BMH2-50000000	BMH2-500000	BMH1Exact	BMH1-50000000	BMH1-500000	BMHNExact	BMHN-50000000	BMHN-500000
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	131072	96.6203	0.3137216	0.31259772	0.31674194	0.31556	0.31698608	0.31698608	0.31698608	0.31954956	0.35977173	0.3163681	0.3164444	0.31646222	0.3164494	0.3097287	0.31784058	0.31784058	0.3178409	0.3173147	0.31774077	0.3163681	0.3163681	0.31635767	0.32428002	0.31694335	0.31784058	0.31784058	0.3178378	0.32571998	0.3179199	0.3123703	0.30880737	0.11375427	0.3123703	0.30880737	0.11375427	0.3123598	0.30881208	0.11374075	0.32049632	0.31698835	0.123866424	0.30709636	0.3077962	0.11079101	0.31204987	0.32296753	0.45256042	0.31204987	0.32296753	0.45256042	0.31205463	0.32296482	0.45256734	0.320144	0.33085936	0.459375	0.31137696	0.32416993	0.45356447
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	131072	96.6203	0.2475585	0.24708617	0.24943542	0.25338	0.24983978	0.24983978	0.24984741	0.2525177	0.29618073	0.24919891	0.2492981	0.24938868	0.24877961	0.245141	0.2481842	0.2481842	0.24819292	0.2478572	0.24970499	0.24919891	0.24919891	0.24921034	0.25819546	0.24881186	0.2481842	0.2481842	0.24817273	0.25657168	0.25131837	0.24662781	0.24976349	0.107673645	0.24662781	0.24976349	0.107673645	0.24663158	0.24975967	0.10767529	0.2554611	0.2586014	0.118328735	0.24526367	0.25003254	0.106477864	0.24659729	0.26680756	0.43556213	0.24659729	0.26680756	0.43556213	0.24660106	0.26681927	0.43556115	0.2559283	0.275697	0.4422411	0.24656576	0.26875	0.43753254
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	131072	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.0179852	0.11896515	0.11896515	0.11896515	0.12247467	0.17349243	0.018096924	0.018234253	0.018334772	0.017734855	0.013274836	0.017738342	0.017738342	0.01771484	0.017308807	0.015728608	0.018096924	0.018096924	0.018112458	0.029702818	0.018017579	0.017738342	0.017738342	0.017723354	0.029166667	0.017529298	0.01764679	0.061904907	0.09741974	0.01764679	0.061904907	0.09741974	0.017654689	0.061890595	0.0974136	0.029074755	0.072717525	0.10784314	0.017724609	0.059326172	0.09495442	0.0181427	0.064315796	0.4060135	0.0181427	0.064315796	0.4060135	0.018158237	0.06432441	0.40600443	0.029503677	0.075367644	0.41367954	0.018180339	0.0641276	0.40996093
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	16384	96.6203	0.3137216	0.31259772	0.31878662	0.319162	0.31750488	0.31750488	0.31750488	0.31988525	0.35882568	0.31573486	0.31573486	0.31574562	0.31499773	0.31283903	0.31921387	0.31921387	0.31916702	0.31948042	0.32455367	0.31573486	0.31573486	0.31572443	0.3242647	0.31197917	0.31921387	0.31921387	0.31920347	0.32653186	0.32083333	0.31713867	0.3125	0.097595215	0.31713867	0.3125	0.097595215	0.31712824	0.3124895	0.09764248	0.32512254	0.32083333	0.108517155	0.31171876	0.30742186	0.09335937	0.3187256	0.32141113	0.45361328	0.3187256	0.32141113	0.45361328	0.31871518	0.3214008	0.45360494	0.32610294	0.32928923	0.46096814	0.31471354	0.3190104	0.4501302
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	16384	96.6203	0.2475585	0.24708617	0.24554443	0.244752	0.24761963	0.24761963	0.24768066	0.25042725	0.29241943	0.25445557	0.25445557	0.25477582	0.25413468	0.24680738	0.24273682	0.24273682	0.24275336	0.24192874	0.24523477	0.25445557	0.25445557	0.25444418	0.26311275	0.25690106	0.24273682	0.24273682	0.24272527	0.24920343	0.24882813	0.24468994	0.24749756	0.09503174	0.24468994	0.24749756	0.09503174	0.24467842	0.2475471	0.09501793	0.2526348	0.25625	0.10520833	0.2421875	0.24700521	0.09492187	0.2444458	0.26208496	0.43395996	0.2444458	0.26208496	0.43395996	0.24443427	0.2620737	0.43395132	0.25306374	0.27181372	0.44234067	0.23463541	0.26041666	0.4386719
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	16384	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.0183452	0.11798096	0.11798096	0.11798096	0.12176514	0.171875	0.019226074	0.019226074	0.019419571	0.018448288	0.011200374	0.018737793	0.018737793	0.018685797	0.01816147	0.024363538	0.019226074	0.019226074	0.019272145	0.02935049	0.015494792	0.018737793	0.018737793	0.01872282	0.029166667	0.016927084	0.016784668	0.0579834	0.08843994	0.016784668	0.0579834	0.08843994	0.016769664	0.057969023	0.08848707	0.027634803	0.069914214	0.09773284	0.018359374	0.05846354	0.08580729	0.018493652	0.062927246	0.40460205	0.018493652	0.062927246	0.40460205	0.018478675	0.06291295	0.40459296	0.030637255	0.0752451	0.41213235	0.019401042	0.064192705	0.40820312
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	2048	96.6203	0.3137216	0.31259772	0.33203125	0.292481	0.31884766	0.31884766	0.31884766	0.3203125	0.3647461	0.3022461	0.3022461	0.30220276	0.30088606	0.30378413	0.3154297	0.3154297	0.315392	0.31502876	0.3038994	0.3022461	0.3022461	0.30223545	0.3093137	0.30520833	0.3154297	0.3154297	0.31541923	0.3230392	0.30833334	0.32666016	0.30810547	0.09667969	0.32666016	0.30810547	0.09667969	0.32664987	0.30809492	0.096665904	0.33284312	0.3137255	0.10784314	0.32083333	0.31666666	0.096875	0.34960938	0.3100586	0.4501953	0.34960938	0.3100586	0.4501953	0.34959945	0.31004807	0.4501869	0.35931373	0.31911764	0.45637256	0.33645833	0.31458333	0.43333334
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	2048	96.6203	0.2475585	0.24708617	0.22705078	0.228621	0.24609375	0.24609375	0.24609375	0.24902344	0.29882812	0.24169922	0.24169922	0.24312595	0.24019773	0.25128755	0.24560547	0.24560547	0.24556951	0.24368204	0.23981348	0.24169922	0.24169922	0.24168764	0.24705882	0.25625	0.24560547	0.24560547	0.24559395	0.25392157	0.23645833	0.24267578	0.25878906	0.10205078	0.24267578	0.25878906	0.10205078	0.24266422	0.25877774	0.10203708	0.25588235	0.26764706	0.11176471	0.24479167	0.25729167	0.098958336	0.24414062	0.26611328	0.43310547	0.24414062	0.26611328	0.43310547	0.24412909	0.26610208	0.43309683	0.2495098	0.27107844	0.44019607	0.240625	0.25625	0.440625
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	2048	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.0	0.115234375	0.115234375	0.115234375	0.118652344	0.16992188	0.016113281	0.016113281	0.01656071	0.018773252	0.008032957	0.017578125	0.017578125	0.01753454	0.021000203	0.0028606907	0.016113281	0.016113281	0.016098268	0.027941177	0.017708333	0.017578125	0.017578125	0.017563134	0.028921569	0.017708333	0.018066406	0.05517578	0.083984375	0.018066406	0.05517578	0.083984375	0.018051423	0.055161364	0.0839704	0.031862747	0.06127451	0.09558824	0.023958333	0.06666667	0.078125	0.017089844	0.0703125	0.3955078	0.017089844	0.0703125	0.3955078	0.017074846	0.070298314	0.39549857	0.02254902	0.08235294	0.40490195	0.014583333	0.058333334	0.40520832
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	32768	96.6203	0.3137216	0.31259772	0.3159485	0.319991	0.31588745	0.31588745	0.31588745	0.31811523	0.35681152	0.31674194	0.31674194	0.31671992	0.31548265	0.3143405	0.31869507	0.31869507	0.31876895	0.31889075	0.32629424	0.31674194	0.31674194	0.3167315	0.32527575	0.31790364	0.31869507	0.31869507	0.31871518	0.32696077	0.32063803	0.31506348	0.31051636	0.101989746	0.31506348	0.31051636	0.101989746	0.31508353	0.31050584	0.101976044	0.32356006	0.3185049	0.11292892	0.31113282	0.309375	0.09485677	0.3168335	0.3204956	0.45202637	0.3168335	0.3204956	0.45202637	0.3168841	0.32048523	0.4520485	0.3249387	0.32886028	0.45860907	0.31451824	0.3169922	0.45423177
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	32768	96.6203	0.2475585	0.24708617	0.2468872	0.248443	0.24612427	0.24612427	0.24615479	0.24856567	0.29238892	0.25231934	0.25234985	0.2525756	0.25314382	0.2488365	0.24584961	0.24584961	0.24583279	0.24624884	0.24383868	0.25231934	0.25231934	0.25230792	0.2614277	0.25722656	0.24584961	0.24584961	0.2458381	0.2544424	0.24876302	0.24487305	0.24649048	0.09854126	0.24487305	0.24649048	0.09854126	0.24486153	0.24647897	0.09855802	0.25367647	0.25628063	0.1086397	0.24492188	0.2466797	0.09798177	0.24520874	0.26675415	0.4322815	0.24520874	0.26675415	0.4322815	0.24519722	0.26674297	0.43227282	0.2533701	0.27487746	0.43985906	0.24355468	0.27018228	0.43470052
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	32768	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.013234	0.11868286	0.11868286	0.11868286	0.12234497	0.17346191	0.018737793	0.018737793	0.018927377	0.018142847	0.014670943	0.018707275	0.018707275	0.018713227	0.017793268	0.021250071	0.018737793	0.018737793	0.01872282	0.030759804	0.019856771	0.018707275	0.018707275	0.018692302	0.031954657	0.017382812	0.017700195	0.061187744	0.08935547	0.017700195	0.061187744	0.08935547	0.017685207	0.06117342	0.08934157	0.029656863	0.071721815	0.099693626	0.015234375	0.06569011	0.08964844	0.01727295	0.064697266	0.40585327	0.01727295	0.064697266	0.40585327	0.017257953	0.06468299	0.4058442	0.029779412	0.076164216	0.4126838	0.019726563	0.064908855	0.40872395
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	4096	96.6203	0.3137216	0.31259772	0.3256836	0.305562	0.31689453	0.31689453	0.31689453	0.31933594	0.36132812	0.31176758	0.31176758	0.31172287	0.3107923	0.3099956	0.3232422	0.3232422	0.3232015	0.32207918	0.33447945	0.31176758	0.31176758	0.3117571	0.31985295	0.30208334	0.3232422	0.3232422	0.32323185	0.33406863	0.3234375	0.32104492	0.32080078	0.09472656	0.32104492	0.32080078	0.09472656	0.32103455	0.3207904	0.09471275	0.32867646	0.32647058	0.10490196	0.3109375	0.3234375	0.08645833	0.34033203	0.31689453	0.44384766	0.34033203	0.31689453	0.44384766	0.34032196	0.3168841	0.44383916	0.3482843	0.3240196	0.4522059	0.33177084	0.321875	0.43489584
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	4096	96.6203	0.2475585	0.24708617	0.23266602	0.236312	0.24560547	0.24560547	0.24560547	0.2475586	0.2919922	0.25390625	0.25390625	0.25459868	0.25339535	0.2388472	0.24609375	0.24609375	0.24605584	0.24612337	0.2398979	0.25390625	0.25390625	0.254139	0.2627451	0.26354167	0.24609375	0.24609375	0.24608225	0.25686276	0.25052083	0.23876953	0.24560547	0.10205078	0.23876953	0.24560547	0.10205078	0.23875791	0.24559395	0.10203708	0.24828431	0.25392157	0.1122549	0.24322917	0.25104168	0.103125	0.23803711	0.25756836	0.43847656	0.23803711	0.25756836	0.43847656	0.23802549	0.25755703	0.43846798	0.24828431	0.2629902	0.4492647	0.22708334	0.24375	0.44166666
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	4096	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.00914229	0.119384766	0.119384766	0.119384766	0.123046875	0.171875	0.018310547	0.018310547	0.018510351	0.0222717	0.013214729	0.018066406	0.018066406	0.018019041	0.01685073	0.0	0.018310547	0.018310547	0.018295567	0.03161765	0.019791666	0.018066406	0.018066406	0.018051423	0.033578433	0.0036458333	0.016845703	0.056884766	0.087646484	0.016845703	0.056884766	0.087646484	0.016830701	0.056870375	0.08763256	0.031862747	0.07009804	0.097794116	0.025	0.055208333	0.08541667	0.016845703	0.064941406	0.41088867	0.016845703	0.064941406	0.41088867	0.016830701	0.06492714	0.41087967	0.028921569	0.07867647	0.41936275	0.0109375	0.055729166	0.4078125
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	512	96.6203	0.3137216	0.31259772	0.29882812	0.303253	0.31640625	0.31640625	0.31640625	0.31640625	0.37304688	0.29101562	0.29101562	0.29097834	0.2931771	0.2985885	0.33789062	0.33789062	0.33785814	0.33539376	0.35972798	0.29101562	0.29101562	0.2910048	0.29803923	0.2625	0.33789062	0.33789062	0.33788052	0.3509804	0.35416666	0.33789062	0.30664062	0.1015625	0.33789062	0.30664062	0.1015625	0.33788052	0.30663005	0.10154879	0.3392157	0.3137255	0.11176471	0.34583333	0.29166666	0.12916666	0.35546875	0.31640625	0.43359375	0.35546875	0.31640625	0.43359375	0.35545892	0.31639582	0.4335851	0.35882354	0.3156863	0.44509804	0.32083333	0.3	0.40416667
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	512	96.6203	0.2475585	0.24708617	0.25	0.250804	0.23046875	0.23046875	0.23046875	0.234375	0.28125	0.24609375	0.24609375	0.24606164	0.2436922	0.23545435	0.24609375	0.24609375	0.24606326	0.24214675	0.21691956	0.24609375	0.24609375	0.24608225	0.25882354	0.24166666	0.24609375	0.24609375	0.24608225	0.25686276	0.2625	0.27929688	0.26953125	0.115234375	0.27929688	0.26953125	0.115234375	0.27928588	0.2695201	0.115220875	0.29215688	0.28235295	0.12941177	0.24583334	0.29166666	0.108333334	0.21875	0.26757812	0.43164062	0.21875	0.26757812	0.43164062	0.21873808	0.26756695	0.43163195	0.2254902	0.27450982	0.43333334	0.25	0.25416666	0.45833334
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	512	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.0	0.103515625	0.103515625	0.103515625	0.107421875	0.15820312	0.015625	0.015624999	0.017542277	0.018102994	0.028251315	0.0078125	0.0078124995	0.0077751214	0.002085764	0.0	0.015625	0.015625	0.01560998	0.03137255	0.033333335	0.0078125	0.0078125	0.0077973604	0.01372549	0.0	0.01171875	0.046875	0.087890625	0.01171875	0.046875	0.087890625	0.01170367	0.046860456	0.08787671	0.03529412	0.05490196	0.09411765	0.041666668	0.054166667	0.0625	0.013671875	0.076171875	0.39257812	0.013671875	0.076171875	0.39257812	0.013656825	0.07615778	0.39256886	0.029411765	0.08627451	0.40392157	0.020833334	0.083333336	0.39583334
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	65536	96.6203	0.3137216	0.31259772	0.31791687	0.317804	0.31910706	0.31910706	0.31910706	0.32154846	0.36151123	0.3159485	0.31600952	0.31604505	0.31550616	0.31134543	0.31848145	0.31848145	0.3185373	0.31884366	0.32436648	0.3159485	0.3159485	0.31593806	0.32382047	0.31474608	0.31848145	0.31848145	0.31847104	0.32703736	0.31979167	0.31237793	0.3083496	0.10620117	0.31237793	0.3083496	0.10620117	0.3123827	0.30835432	0.10618753	0.32092524	0.31576288	0.11657476	0.3056966	0.31152344	0.10139974	0.31462097	0.32078552	0.45124817	0.31462097	0.32078552	0.45124817	0.31464103	0.3207904	0.4512703	0.32225797	0.32794118	0.45755208	0.31435546	0.31627604	0.4516927
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	65536	96.6203	0.2475585	0.24708617	0.2485199	0.25137	0.24768066	0.24768066	0.24769592	0.25032043	0.29484558	0.24932861	0.24935913	0.24949098	0.24953215	0.24776849	0.24801636	0.24801636	0.24799712	0.24742655	0.2473751	0.24932861	0.24932861	0.24937819	0.2578125	0.24908854	0.24801636	0.24801636	0.24802014	0.25646445	0.24765626	0.24389648	0.24987793	0.100479126	0.24389648	0.24987793	0.100479126	0.24390021	0.24986649	0.10048066	0.25315565	0.25939032	0.11130515	0.24065755	0.25042316	0.0976888	0.246521	0.26434326	0.434906	0.246521	0.26434326	0.434906	0.24650949	0.26434729	0.4348974	0.2546875	0.27337623	0.44174325	0.24739583	0.26809895	0.43730468
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	65536	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.0159892	0.11720276	0.11720276	0.11720276	0.12081909	0.17198181	0.01838684	0.01838684	0.018574852	0.01752439	0.011573721	0.017654419	0.017654419	0.01765715	0.01719333	0.019541176	0.01838684	0.01838684	0.01840238	0.03048407	0.017545573	0.017654419	0.017654419	0.017669948	0.029779412	0.018652344	0.018447876	0.06138611	0.091308594	0.018447876	0.06138611	0.091308594	0.018463416	0.061371785	0.091325246	0.029610908	0.07233456	0.101700366	0.01689453	0.062239584	0.088997394	0.017852783	0.06465149	0.40533447	0.017852783	0.06465149	0.40533447	0.017853055	0.064637214	0.4053254	0.029733457	0.07573529	0.41231617	0.015950521	0.06409505	0.40608725
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	21	8192	96.6203	0.3137216	0.31259772	0.3227539	0.317386	0.31677246	0.31677246	0.31677246	0.31860352	0.35925293	0.3104248	0.3104248	0.3103774	0.30826586	0.30828017	0.32177734	0.32177734	0.3218566	0.32314005	0.32555977	0.3104248	0.3104248	0.31041428	0.31911764	0.31484374	0.32177734	0.32177734	0.321767	0.33039215	0.31692708	0.31750488	0.3157959	0.095214844	0.31750488	0.3157959	0.095214844	0.31749448	0.31578547	0.09520104	0.32561275	0.32218137	0.10612745	0.3122396	0.31145832	0.08984375	0.32470703	0.32336426	0.44885254	0.32470703	0.32336426	0.44885254	0.32469672	0.32335395	0.44884413	0.33186275	0.33247548	0.4582108	0.32109374	0.32135418	0.43828124
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	31	8192	96.6203	0.2475585	0.24708617	0.23828125	0.229322	0.24658203	0.24658203	0.2467041	0.24902344	0.2939453	0.25500488	0.25500488	0.25557202	0.25502262	0.25504774	0.24584961	0.24584961	0.24580766	0.24606706	0.24355513	0.25500488	0.25500488	0.25499353	0.26360294	0.26666668	0.24584961	0.24584961	0.2458381	0.25392157	0.23984376	0.2479248	0.24536133	0.09887695	0.2479248	0.24536133	0.09887695	0.24791333	0.24534981	0.0988632	0.25808823	0.25490198	0.10857843	0.25104168	0.24921875	0.102604166	0.2355957	0.2631836	0.43371582	0.2355957	0.2631836	0.43371582	0.23558404	0.26317236	0.43370718	0.24534313	0.27193627	0.44362745	0.225	0.24947916	0.43645832
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/002/973/205/GCF_002973205.1_ASM297320v1_genomic.fna.gz	71	8192	96.6203	1.1078014e-05	9.072493e-06	-1.0	0.0146403	0.114990234	0.114990234	0.114990234	0.119262695	0.17053223	0.018432617	0.018432617	0.018506082	0.019462427	0.007197579	0.017089844	0.017089844	0.017039215	0.015032806	0.0005974497	0.018432617	0.018432617	0.01841764	0.028186275	0.018489582	0.017089844	0.017089844	0.017074846	0.02990196	0.015625	0.016967773	0.05810547	0.087890625	0.016967773	0.05810547	0.087890625	0.016952774	0.058091097	0.08787671	0.02867647	0.071078435	0.09620098	0.019270834	0.056770835	0.0890625	0.018676758	0.064208984	0.4038086	0.018676758	0.064208984	0.4038086	0.018661784	0.0641947	0.4037995	0.032352943	0.07647059	0.4110294	0.017708333	0.069010414	0.4065104
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/407/765/GCF_000407765.1_Esch_coli_KTE114_V1_genomic.fna.gz	21	1024	92.6408	0.14170541	0.14028455	0.14648438	0.192202	0.15039062	0.15039062	0.15039062	0.15136719	0.203125	0.15039062	0.15039062	0.15034802	0.14919898	0.1244167	0.16113281	0.16113281	0.16109501	0.16215467	0.18092526	0.15039062	0.15039062	0.15037766	0.16078432	0.14375	0.16113281	0.16113281	0.16112001	0.17352942	0.15	0.15332031	0.16601562	0.111328125	0.15332031	0.16601562	0.111328125	0.1533074	0.1660029	0.111314565	0.1627451	0.17352942	0.120588236	0.125	0.17083333	0.13125	0.16503906	0.16894531	0.421875	0.16503906	0.16894531	0.421875	0.16502632	0.16893263	0.42186618	0.17843138	0.1764706	0.42843136	0.17291667	0.17708333	0.425
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/407/765/GCF_000407765.1_Esch_coli_KTE114_V1_genomic.fna.gz	31	1024	92.6408	0.094521426	0.093634315	0.09863281	0.0937119	0.09277344	0.09277344	0.09277344	0.09863281	0.15234375	0.09765625	0.09765625	0.09761949	0.09209107	0.08160177	0.1015625	0.1015625	0.10151445	0.09993132	0.1115068	0.09765625	0.09765625	0.09764248	0.1	0.07083333	0.1015625	0.1015625	0.10154879	0.11960784	0.12083333	0.09082031	0.12695312	0.087890625	0.09082031	0.12695312	0.087890625	0.09080644	0.1269398	0.08787671	0.10098039	0.14313726	0.092156865	0.045833334	0.14166667	0.08958333	0.10449219	0.12792969	0.41503906	0.10449219	0.12792969	0.41503906	0.10447852	0.12791638	0.41503012	0.11764706	0.13529412	0.42352942	0.104166664	0.1125	0.42291668
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/407/765/GCF_000407765.1_Esch_coli_KTE114_V1_genomic.fna.gz	71	1024	92.6408	1.27191925e-05	1.2315404e-05	-1.0	0.0147879	0.024414062	0.024414062	0.024414062	0.026367188	0.08496094	0.00390625	0.0039062493	0.0038680888	0.0018824186	0.010590715	0.00390625	0.0039062493	0.0038585332	0.0013813439	0.0	0.00390625	0.0039062498	0.0038910506	0.014705882	0.0020833334	0.00390625	0.0039062498	0.0038910506	0.010784314	0.027083334	0.00390625	0.05859375	0.09667969	0.0039062498	0.05859375	0.09667969	0.0038910506	0.059555963	0.096665904	0.01372549	0.07745098	0.11372549	0.0	0.06666667	0.07083333	0.0029296875	0.056640625	0.41015625	0.0029296873	0.056640625	0.41015625	0.0029144732	0.05662623	0.41014725	0.012745098	0.06568628	0.41666666	0.008333334	0.08958333	0.42708334
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/407/765/GCF_000407765.1_Esch_coli_KTE114_V1_genomic.fna.gz	21	131072	92.6408	0.14170541	0.14028455	0.14250946	0.141048	0.14169312	0.14169312	0.14169312	0.14503479	0.1967392	0.14305115	0.14316559	0.14326943	0.14274764	0.13689409	0.14187622	0.14187622	0.14187889	0.14177862	0.1414237	0.14305115	0.14305115	0.1430457	0.15264246	0.14296874	0.14187622	0.14187622	0.14187838	0.15212163	0.14256185	0.13977051	0.15818787	0.10393524	0.13977051	0.15818787	0.10393524	0.13975738	0.15818265	0.10394446	0.1493796	0.1679228	0.114414826	0.13842773	0.15694986	0.10232747	0.14229584	0.17018127	0.41706085	0.14229584	0.17018127	0.41706085	0.14229038	0.17017624	0.41706723	0.15278798	0.17954963	0.42465532	0.14324544	0.17298177	0.41936848
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/407/765/GCF_000407765.1_Esch_coli_KTE114_V1_genomic.fna.gz	31	131072	92.6408	0.094521426	0.093634315	0.09527588	0.0941715	0.09302521	0.09302521	0.093055725	0.09642792	0.14940643	0.093933105	0.09399414	0.09405155	0.09368329	0.08798562	0.09375763	0.09375763	0.093757644	0.09348667	0.093108624	0.093933105	0.093933105	0.09391928	0.10464154	0.09441732	0.09375763	0.09375763	0.09377432	0.104871325	0.09583333	0.09312439	0.11844635	0.10146332	0.09312439	0.11844635	0.10146332	0.09314107	0.1184329	0.10145724	0.10311734	0.12876073	0.11199448	0.09313151	0.1167806	0.09879557	0.09541321	0.12841034	0.41053772	0.09541321	0.12841034	0.41053772	0.09542992	0.12841229	0.41053635	0.106318936	0.13782169	0.41711092	0.094352216	0.12667643	0.41118163
ref/bacteria/017/939/505/GCF_017939505.1_ASM1793950v1_genomic.fna.gz	ref/bacteria/000/407/765/GCF_000407765.1_Esch_coli_KTE114_V1_genomic.fna.gz	71	131072	92.6408	1.27191925e-05	1.2315404e-05	-1.0	0.00179461	0.03427124	0.03427124	0.0342865	0.037979126	0.09488678	0.0036621094	0.0037765494	0.003960944	0.0031538997	0.0	0.003540039	0.0035400381	0.0035403538	0.0031281298	0.0017753522	0.0036621094	0.0036621091	0.0036621653	0.015647978	0.0024739583	0.003540039	0.0035400388	0.0035324637	0.015257353	0.0039550783	0.0033035278	0.048088074	0.10202789	0.0033035276	0.048088074	0.10202789	0.0033035784	0.048088808	0.10201419	0.0145450365	0.05968137	0.11260723	0.0020996095	0.045914713	0.100472	0.0037002563	0.04965973	0.40753174	0.003700256	0.04965973	0.40753174	0.003700313	0.049652856	0.4075227	0.015364584	0.06082261	0.41478246	0.0044108075	0.050732423	0.4080078
